시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 도봉구 도봉동,657,657,0,한양수자인,84.99,201804,11~20,"36,300",7,2010,마들로
서울특별시 도봉구 방학동,701-15,701,15,거성학마을아파트,59.99,201804,11~20,"28,000",17,1994,도당로
서울특별시 도봉구 방학동,701-15,701,15,거성학마을아파트,134.29,201804,21~30,"40,900",4,1994,도당로
서울특별시 도봉구 방학동,720-1,720,1,대상타운현대아파트,84.78,201804,11~20,"49,200",11,2001,마들로
서울특별시 도봉구 방학동,689,689,0,동부센트레빌아파트,84.909,201804,1~10,"42,200",2,2005,방학로
서울특별시 도봉구 방학동,689,689,0,동부센트레빌아파트,84.983,201804,1~10,"42,000",2,2005,방학로
서울특별시 도봉구 방학동,716-1,716,1,방학E.S.A3아파트,84.87,201804,11~20,"38,000",3,2004,도봉로150길
서울특별시 도봉구 방학동,720-18,720,18,방학동삼성래미안1,118.381,201804,11~20,"59,000",12,2002,마들로
서울특별시 도봉구 방학동,715-12,715,12,방학동삼성래미안2,84.937,201804,1~10,"53,500",17,2002,도봉로150길
서울특별시 도봉구 방학동,713,713,0,브라운스톤방학아파트,84.9,201804,11~20,"41,000",5,2003,도봉로146길
서울특별시 도봉구 방학동,274,274,0,삼익세라믹아파트,58.77,201804,1~10,"24,800",11,1988,도당로
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,70.62,201804,1~10,"27,000",11,1986,방학로
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,112.49,201804,11~20,"41,500",12,1986,시루봉로
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,70.62,201804,11~20,"27,500",6,1986,방학로
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,43.35,201804,11~20,"17,500",10,1986,시루봉로
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,84.87,201804,11~20,"31,800",6,1986,방학로
서울특별시 도봉구 방학동,271-1,271,1,신동아아파트1,70.62,201804,21~30,"20,200",5,1986,방학로
서울특별시 도봉구 방학동,531,531,0,신동아아파트2,84.82,201804,1~10,"34,000",12,1992,방학로15길
서울특별시 도봉구 방학동,531,531,0,신동아아파트2,84.82,201804,1~10,"34,000",8,1992,방학로15길
서울특별시 도봉구 방학동,732,732,0,신동아아파트4,59.92,201804,21~30,"21,700",2,1995,방학로
서울특별시 도봉구 방학동,695-10,695,10,신주아파트(A동),45.135,201804,21~30,"14,000",6,2003,방학로8길
서울특별시 도봉구 방학동,507,507,0,우성아파트1,83.85,201804,1~10,"30,500",10,1992,해등로
서울특별시 도봉구 방학동,508,508,0,우성아파트2,84.98,201804,1~10,"37,300",9,1993,해등로
서울특별시 도봉구 쌍문동,731,731,0,e편한세상,84.754,201804,11~20,"42,500",13,2007,노해로41가길
서울특별시 도봉구 쌍문동,199-1,199,1,금호1,36.36,201804,11~20,"17,700",14,1990,해등로26길
서울특별시 도봉구 쌍문동,산69-1,69,1,금호2,84.46,201804,11~20,"34,700",11,1991,해등로
서울특별시 도봉구 쌍문동,02월 13일,13,2,대웅,55.5,201804,1~10,"20,600",1,1989,도당로
서울특별시 도봉구 쌍문동,02월 13일,13,2,대웅,55.5,201804,21~30,"19,000",3,1989,도당로
서울특별시 도봉구 쌍문동,56,56,0,삼익세라믹,58.77,201804,1~10,"26,750",7,1988,해등로
서울특별시 도봉구 쌍문동,56,56,0,삼익세라믹,58.77,201804,1~10,"26,300",7,1988,해등로
서울특별시 도봉구 쌍문동,56,56,0,삼익세라믹,40.11,201804,1~10,"17,900",6,1988,해등로
서울특별시 도봉구 쌍문동,53,53,0,성원,84.98,201804,11~20,"31,500",4,1989,해등로
서울특별시 도봉구 쌍문동,723,723,0,신원2,60,201804,1~10,"26,500",15,1998,해등로
서울특별시 도봉구 쌍문동,723,723,0,신원2,60,201804,1~10,"26,500",13,1998,해등로
서울특별시 도봉구 쌍문동,713,713,0,에덴,67.404,201804,1~10,"26,400",6,2001,도봉로137길
서울특별시 도봉구 쌍문동,59,59,0,한양2,76.92,201804,1~10,"29,990",7,1988,해등로
서울특별시 도봉구 쌍문동,59,59,0,한양2,35.1,201804,1~10,"15,900",15,1988,해등로
서울특별시 도봉구 쌍문동,59,59,0,한양2,35.1,201804,1~10,"16,000",3,1988,해등로
서울특별시 도봉구 쌍문동,59,59,0,한양2,84.9,201804,1~10,"31,500",3,1988,해등로
서울특별시 도봉구 쌍문동,59,59,0,한양2,35.1,201804,21~30,"16,450",2,1988,해등로
서울특별시 도봉구 쌍문동,May-59,59,5,한양6,83.86,201804,1~10,"34,900",12,2002,시루봉로
서울특별시 도봉구 쌍문동,May-59,59,5,한양6,83.86,201804,1~10,"34,500",7,2002,시루봉로
서울특별시 도봉구 쌍문동,May-59,59,5,한양6,83.86,201804,1~10,"35,350",12,2002,시루봉로
서울특별시 도봉구 쌍문동,158,158,0,한양7,71.22,201804,1~10,"29,100",8,1993,시루봉로2길
서울특별시 도봉구 쌍문동,158,158,0,한양7,84.92,201804,1~10,"34,250",3,1993,해등로25길
서울특별시 도봉구 쌍문동,54,54,0,현대1,70.3,201804,1~10,"29,600",10,1990,해등로
서울특별시 도봉구 창동,811,811,0,대동,59.76,201804,11~20,"26,500",7,1999,도봉로
서울특별시 도봉구 창동,804,804,0,대우,59.86,201804,1~10,"33,000",8,1995,덕릉로63가길
서울특별시 도봉구 창동,26,26,0,동아,89.45,201804,1~10,"53,750",12,1988,노해로70길
서울특별시 도봉구 창동,715-3,715,3,미소애,45.466,201804,1~10,"24,000",3,2005,해등로
서울특별시 도봉구 창동,825,825,0,북한산아이파크5차,119.1731,201804,1~10,"56,300",24,2004,도봉로136길
서울특별시 도봉구 창동,825,825,0,북한산아이파크5차,119.1731,201804,21~30,"61,000",22,2004,도봉로136길
서울특별시 도봉구 창동,731-54,731,54,새로움아파트,64.56,201804,1~10,"28,500",6,2012,도봉로
서울특별시 도봉구 창동,810,810,0,신창,59.4,201804,11~20,"25,800",7,1998,덕릉로62길
서울특별시 도봉구 창동,810,810,0,신창,49.77,201804,21~30,"21,800",7,1998,덕릉로62길
서울특별시 도봉구 창동,807,807,0,쌍용,59.88,201804,11~20,"44,600",20,1997,마들로
서울특별시 도봉구 창동,807,807,0,쌍용,59.88,201804,11~20,"44,000",22,1997,마들로
서울특별시 도봉구 창동,7,7,0,월가타워,13.09,201804,1~10,"9,700",15,2013,마들로11가길
서울특별시 도봉구 창동,7,7,0,월가타워,13.09,201804,11~20,"9,700",16,2013,마들로11가길
서울특별시 도봉구 창동,603-25,603,25,"은성드림존101동,102동",84.73,201804,1~10,"24,800",3,2003,덕릉로59나길
서울특별시 도봉구 창동,38,38,0,주공17단지,36.34,201804,1~10,"19,000",10,1989,덕릉로66길
서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,201804,1~10,"19,000",5,1989,덕릉로66길
서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,201804,1~10,"19,500",5,1989,덕릉로66길
서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,201804,21~30,"19,000",9,1989,덕릉로66길
서울특별시 도봉구 창동,27,27,0,주공19단지(창동 리버타운),99.75,201804,11~20,"55,000",4,1988,노해로70길
서울특별시 도봉구 창동,27,27,0,주공19단지(창동 리버타운),99.75,201804,21~30,"57,000",3,1988,노해로70길
서울특별시 도봉구 창동,30,30,0,창동주공18단지,45.77,201804,1~10,"29,000",11,1988,노해로70길
서울특별시 도봉구 창동,305,305,0,창동주공1단지,41.3,201804,1~10,"25,000",2,1990,해등로
서울특별시 도봉구 창동,316,316,0,창동주공2단지,41.3,201804,1~10,"26,500",8,1990,해등로12길
서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),58.01,201804,11~20,"37,250",15,1990,해등로
서울특별시 도봉구 창동,824,824,0,창동한승미메이드,84.6865,201804,1~10,"36,000",11,2004,덕릉로60길
서울특별시 도봉구 창동,818,818,0,창동현대4차,101.9957,201804,1~10,"60,000",3,2003,노해로69가길
서울특별시 동대문구 답십리동,994,994,0,답십리한화,84.86,201804,1~10,"50,700",6,2001,고미술로
서울특별시 동대문구 답십리동,10,10,0,동아,114.84,201804,1~10,"57,700",9,2001,한천로11길
서울특별시 동대문구 답십리동,10,10,0,동아,84.72,201804,21~30,"51,900",12,2001,한천로11길
서울특별시 동대문구 답십리동,1003,1003,0,래미안위브,84.99,201804,1~10,"87,000",17,2014,답십리로
서울특별시 동대문구 답십리동,1000,1000,0,삼성래미안,114.82,201804,1~10,"68,000",20,2011,한천로37길
서울특별시 동대문구 답십리동,1000,1000,0,삼성래미안,84.94,201804,11~20,"57,500",6,2011,한천로37길
서울특별시 동대문구 답십리동,488-18,488,18,센시티16,14.244,201804,1~10,"11,500",9,2013,전농로
서울특별시 동대문구 답십리동,989-1,989,1,우성그린,84.98,201804,11~20,"44,800",11,1997,답십리로59길
서울특별시 동대문구 답십리동,1002,1002,0,청계한신휴플러스,73.96,201804,1~10,"73,800",6,2010,서울시립대로
서울특별시 동대문구 답십리동,1002,1002,0,청계한신휴플러스,59.74,201804,11~20,"67,500",15,2010,서울시립대로
서울특별시 동대문구 답십리동,494-1,494,1,한일노벨리아,14.76,201804,1~10,"13,850",12,2016,천호대로
서울특별시 동대문구 용두동,138-41,138,41,두산베어스타워,104.86,201804,1~10,"49,000",16,1998,왕산로
서울특별시 동대문구 용두동,791,791,0,두산위브,84.99,201804,1~10,"69,000",1,2009,정릉천동로
서울특별시 동대문구 용두동,779,779,0,신동아,84.63,201804,21~30,"46,800",2,1994,무학로26길
서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,79.35,201804,21~30,"53,000",22,2003,한천로63길
서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,84.972,201804,21~30,"55,000",6,2003,한천로63길
서울특별시 동대문구 이문동,429,429,0,대성 유니드아파트,84.97,201804,11~20,"48,500",7,2012,한천로58길
서울특별시 동대문구 이문동,45,45,0,대우,84.891,201804,1~10,"46,000",8,2001,한천로58길
서울특별시 동대문구 이문동,64,64,0,쌍용,84.89,201804,1~10,"47,500",19,2000,한천로58길
서울특별시 동대문구 이문동,64,64,0,쌍용,59.99,201804,1~10,"39,500",24,2000,한천로58길
서울특별시 동대문구 이문동,64,64,0,쌍용,84.89,201804,11~20,"39,900",1,2000,한천로58길
서울특별시 동대문구 이문동,64,64,0,쌍용,84.89,201804,11~20,"48,000",16,2000,한천로58길
서울특별시 동대문구 이문동,64,64,0,쌍용,59.99,201804,11~20,"38,400",4,2000,한천로58길
서울특별시 동대문구 이문동,425,425,0,이문삼성래미안아파트,114.988,201804,1~10,"59,800",8,2001,천장산로11길
서울특별시 동대문구 장안동,373-7,373,7,가야써니빌(373-7),84.87,201804,1~10,"34,700",11,2002,장한로21길
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차(329-3),112.92,201804,1~10,"74,800",10,2007,장안벚꽃로
서울특별시 동대문구 장안동,365-4,365,4,서희스타힐스,80.53,201804,11~20,"40,000",14,2013,장한로20길
서울특별시 동대문구 장안동,351-5,351,5,에메랄드(351-5),84.132,201804,1~10,"44,000",8,2016,장한로18길
서울특별시 동대문구 장안동,410-13,410,13,이한센토빌(410-13),70.25,201804,1~10,"31,000",4,2004,한천로4길
서울특별시 동대문구 전농동,645-2,645,2,동아,57.9,201804,1~10,"42,500",12,1997,서울시립대로
서울특별시 동대문구 전농동,645-2,645,2,동아,57.9,201804,1~10,"41,500",12,1997,서울시립대로
서울특별시 동대문구 전농동,688,688,0,래미안아름숲,84.7,201804,1~10,"67,500",4,2012,전농로16길
서울특별시 동대문구 전농동,688,688,0,래미안아름숲,84.92,201804,1~10,"68,300",11,2012,전농로16길
서울특별시 동대문구 전농동,688,688,0,래미안아름숲,114.9,201804,1~10,"80,000",10,2012,전농로16길
서울특별시 동대문구 전농동,688,688,0,래미안아름숲,59.9,201804,11~20,"61,000",8,2012,전농로16길
서울특별시 동대문구 전농동,688,688,0,래미안아름숲,84.92,201804,11~20,"68,200",4,2012,전농로16길
서울특별시 동대문구 전농동,10,10,0,전농SK,84.84,201804,1~10,"62,500",11,2000,사가정로
서울특별시 동대문구 전농동,155,155,0,전농동삼성래미안,84.98,201804,1~10,"59,000",19,2000,전농로
서울특별시 동대문구 전농동,155,155,0,전농동삼성래미안,59.93,201804,1~10,"50,000",12,2000,전농로
서울특별시 동대문구 제기동,153,153,0,안암골벽산,84.98,201804,1~10,"54,300",3,2003,약령시로
서울특별시 동대문구 제기동,153,153,0,안암골벽산,116.69,201804,1~10,"63,500",18,2003,약령시로
서울특별시 동대문구 제기동,153,153,0,안암골벽산,59.94,201804,1~10,"44,800",11,2003,약령시로
서울특별시 동대문구 제기동,1213,1213,0,어진재,15.61,201804,1~10,"16,000",4,2014,회기로
서울특별시 동대문구 제기동,892-66,892,66,현대,84.99,201804,1~10,"51,000",22,1999,정릉천동로
서울특별시 동대문구 회기동,65,65,0,신현대,84.96,201804,1~10,"49,500",7,1989,이문로1길
서울특별시 동대문구 회기동,65,65,0,신현대,60.48,201804,11~20,"36,500",1,1989,이문로1길
서울특별시 동대문구 회기동,347-7,347,7,회기아파트(347-7),82.66,201804,1~10,"39,500",3,2003,회기로
서울특별시 동대문구 휘경동,115,115,0,동양1차,84.94,201804,1~10,"45,000",11,2000,망우로
서울특별시 동대문구 휘경동,78,78,0,롯데,114.96,201804,1~10,"52,000",3,2000,망우로
서울특별시 동대문구 휘경동,78,78,0,롯데,59.94,201804,11~20,"39,000",8,2000,망우로
서울특별시 동대문구 휘경동,May-49,49,5,서울가든,71.54,201804,11~20,"29,500",1,1985,겸재로
서울특별시 동대문구 휘경동,57,57,0,주공1,84.75,201804,11~20,"50,000",7,2001,한천로
서울특별시 동대문구 휘경동,57,57,0,주공2,59.13,201804,1~10,"44,000",22,2001,한천로
서울특별시 동대문구 휘경동,106,106,0,휘경미소지움,84.87,201804,11~20,"47,000",10,1999,망우로
서울특별시 동작구 노량진동,Jan-57,57,1,메가스터디타워,16.01,201804,11~20,"21,400",10,2015,노량진로
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,114.75,201804,1~10,"75,000",28,2001,만양로
서울특별시 동작구 노량진동,323,323,0,우성,84.96,201804,11~20,"65,000",14,1997,만양로8길
서울특별시 동작구 대방동,501,501,0,대림아파트,84.92,201804,1~10,"83,400",11,1993,여의대방로44길
서울특별시 동작구 대방동,501,501,0,대림아파트,59.84,201804,1~10,"62,900",5,1993,여의대방로44길
서울특별시 동작구 대방동,375-22,375,22,대방(375-22),96.49,201804,1~10,"44,500",2,2003,대방동2길
서울특별시 동작구 대방동,507,507,0,대방2차e-편한세상,131.637,201804,11~20,"89,400",9,2003,알마타길
서울특별시 동작구 대방동,502,502,0,대방동현대,84.96,201804,21~30,"59,500",6,1994,등용로
서울특별시 동작구 대방동,509,509,0,보라매코오롱하늘채,84.7,201804,1~10,"64,500",4,2005,여의대방로24다길
서울특별시 동작구 대방동,505,505,0,우정,59.89,201804,11~20,"44,000",7,1999,여의대방로62길
서울특별시 동작구 대방동,504,504,0,한국개나리,84.9,201804,1~10,"40,000",14,1997,여의대방로62길
서울특별시 동작구 동작동,333,333,0,이수힐스테이트,147.345,201804,1~10,"145,000",5,2013,동작대로39길
서울특별시 동작구 본동,481,481,0,신동아,59.89,201804,21~30,"59,000",6,1993,매봉로
서울특별시 동작구 사당동,1134,1134,0,경남아너스빌1차,59.9,201804,1~10,"50,800",13,1997,사당로9가길
서울특별시 동작구 사당동,105,105,0,극동(105),51.57,201804,11~20,"56,700",6,1993,동작대로29길
서울특별시 동작구 사당동,105,105,0,사당우성2,84.66,201804,1~10,"82,000",13,1993,동작대로29길
서울특별시 동작구 사당동,105,105,0,사당우성2,118.25,201804,11~20,"97,000",12,1993,동작대로29길
서울특별시 동작구 사당동,1139,1139,0,사당자이,84.49,201804,1~10,"64,500",13,1999,사당로2가길
서울특별시 동작구 사당동,1154,1154,0,사당휴먼시아,84.73,201804,1~10,"65,000",7,2009,사당로16길
서울특별시 동작구 사당동,1154,1154,0,사당휴먼시아,84.73,201804,1~10,"66,800",5,2009,사당로16길
서울특별시 동작구 사당동,1140,1140,0,삼성,59.91,201804,1~10,"42,000",1,1999,동작대로35아길
